Sector: Chemicals,
Date: 05-Jul-2024,
Note:- Statement: 1 = Standalone and 2 = Consolidated,
Generated by and for: sangram.dash.mobile@gmail.com,

Stock Name,Symbol,Industry,Market Cap(Rs. Cr.),TTM Statement,Period Ending,Total Debt(Rs. Cr.),Enterprise Value(Rs. Cr.),TTM Ending (Results),Net Sales (Rs. Cr.),Profit After Tax (Rs. Cr.),TTM Ending (Valuation),Price Earning Ratio(TTM),"PEG Ratio ",Price To Book Value(TTM),Statement,Year Ending,Debt Equity Ratio,Return On Equity(%),Return On Capital Employed(%),Symbol with Comma for External Upload
MP Agro Industries Ltd.,506543,Fertilizers,13.92,1,2024-03,0,12.84,2024-03,0.42,0.04,2024-03,323.8,,2.37,1,2023-03,0,0.37,0.23,"506543,"
Asian Petroproducts & Exports Ltd.,524434,Chemicals,13.35,1,2024-03,3.72,17.07,2024-03,0,-1.04,2024-03,0,0,-4.25,1,2023-03,-0.83,0,18.62,"524434,"
Indo Euro Indchem Ltd.,524458,Chemicals,13.13,1,2024-03,0.01,13.13,2024-03,10.82,0.03,2024-03,364.7,16.53,1.23,1,2023-03,0,2.12,3.11,"524458,"
Pratiksha Chemicals Ltd.,531257,Dyes & Pigments,12.67,1,2024-03,3.45,16.12,2024-03,10.3,0.05,2024-03,234.68,9.35,3.48,1,2023-03,0.95,2.48,5.49,"531257,"
Organic Coatings Ltd.,531157,Dyes & Pigments,12.53,1,2024-03,10.85,23.38,2024-03,26.83,-0.47,2024-03,0,,-19.44,1,2023-03,-64.99,-332.42,4.39,"531157,"
Indra Industries Ltd.,539175,Fertilizers,11.35,1,2024-03,2.96,14.27,2024-03,0.45,0.17,2024-03,65.59,11.91,-1.84,1,2023-03,-2.02,0,4.32,"539175,"
Tulasee Bio-Ethanol Ltd.,524514,Chemicals,10.55,1,2024-03,7.23,17.78,2024-03,0,-0.13,2024-03,0,0,11.94,1,2023-03,7.39,-12.45,-1.58,"524514,"
Chemiesynth (Vapi) Ltd.,539230,Chemicals,10.48,1,2024-03,15.54,26.02,2024-03,16.43,-0.39,2024-03,0,0,0.92,1,2023-03,1.16,4.85,5.85,"539230,"
CJ Gelatine Products Ltd.,507515,Chemicals,10.34,1,2024-03,19.61,29.94,2024-03,40.89,-1.94,2024-03,0,0,4.64,1,2023-03,4.7,5.66,7.3,"507515,"
Zinema Media & Entertainment Ltd.,538579,Chemicals,9.96,1,2024-03,,9.96,2024-03,0.24,0.28,2024-03,35.83,4,1.14,2,2023-03,0,-1.4,-1.4,"538579,"
Garodia Chemicals Ltd.,530161,Chemicals,5.67,1,2024-03,4.5,10.17,2024-03,0,-0.13,2024-03,0,,-1.26,1,2023-03,-1,0,0,"530161,"
Saptak Chem And Business Ltd.,506906,Fertilizers,3.27,1,2024-03,2.33,5.58,2024-03,0,-0.03,2024-03,0,,-1.47,1,2024-03,-1.07,0,-7.61,"506906,"
